sample_id,initial_atoms,decay_constant,time,remaining_atoms,decayed_atoms,probability_of_decay,half_life,noise_level,experiment_group
372,3316,0.06853257287567226,1.70516,3033.5796,282.4204,0.110289,10.114128,65.2478,D
372,3316,0.06853257287567226,2.777258,2862.3523,453.6477,0.173316,10.114128,45.3274,D
372,3316,0.06853257287567226,7.147116,2031.2864,1284.7136,0.387257,10.114128,38.9588,D
372,3316,0.06853257287567226,7.335406,1965.6767,1350.3233,0.395113,10.114128,51.1758,D
372,3316,0.06853257287567226,8.66635,1845.2353,1470.7647,0.447845,10.114128,56.0635,D
372,3316,0.06853257287567226,12.036836,1500.372,1815.628,0.561728,10.114128,29.5386,D
372,3316,0.06853257287567226,13.027334,1438.4683,1877.5317,0.590491,10.114128,44.4175,D
372,3316,0.06853257287567226,14.325265,1248.2269,2067.7731,0.625344,10.114128,40.0364,D
372,3316,0.06853257287567226,16.662491,1053.0171,2262.9829,0.680796,10.114128,33.0978,D
372,3316,0.06853257287567226,16.96976,991.1984,2324.8016,0.687447,10.114128,35.491,D
372,3316,0.06853257287567226,17.964184,969.4327,2346.5673,0.708038,10.114128,16.1193,D
372,3316,0.06853257287567226,18.786367,897.1323,2418.8677,0.724034,10.114128,15.2483,D
373,1515,0.3516734562594855,1.087635,976.7675,538.2325,0.317841,1.970997,32.5682,A
373,1515,0.3516734562594855,1.510304,850.7354,664.2646,0.412062,1.970997,32.0231,A
373,1515,0.3516734562594855,2.012553,716.1486,798.8514,0.507254,1.970997,31.7747,A
373,1515,0.3516734562594855,2.433466,656.391,858.609,0.575051,1.970997,14.283,A
373,1515,0.3516734562594855,3.334672,479.4102,1035.5898,0.690475,1.970997,24.3072,A
373,1515,0.3516734562594855,3.404945,481.1905,1033.8095,0.69803,1.970997,30.2398,A
373,1515,0.3516734562594855,3.792383,408.0253,1106.9747,0.736494,1.970997,19.081,A
373,1515,0.3516734562594855,4.966897,272.2392,1242.7608,0.825656,1.970997,9.8604,A
373,1515,0.3516734562594855,5.109445,238.5306,1276.4694,0.834181,1.970997,9.2871,A
373,1515,0.3516734562594855,5.469158,236.9066,1278.0934,0.853884,1.970997,11.6312,A
373,1515,0.3516734562594855,5.504866,238.0112,1276.9888,0.855708,1.970997,18.5188,A
373,1515,0.3516734562594855,5.629369,205.1222,1309.8778,0.861889,1.970997,11.0079,A
373,1515,0.3516734562594855,7.95054,104.7582,1410.2418,0.938946,1.970997,12.6406,A
373,1515,,8.332984,95.2845,1419.7155,0.946629,1.970997,11.8664,A
373,1515,0.3516734562594855,9.658878,50.3628,1464.6372,0.966519,1.970997,6.8166,A
373,1515,0.3516734562594855,10.949346,34.6615,1480.3385,0.978733,1.970997,4.5455,A
373,1515,0.3516734562594855,11.225738,26.1541,1488.8459,0.980703,1.970997,5.9351,A
373,1515,0.3516734562594855,11.726752,33.0769,1481.9231,0.98382,1.970997,6.4884,A
373,1515,0.3516734562594855,11.838829,22.3261,1492.6739,0.984445,1.970997,2.7406,A
373,1515,0.3516734562594855,11.951516,24.8203,1490.1797,0.98505,1.970997,6.9171,A
373,1515,0.3516734562594855,12.562826,18.0574,1496.9426,0.987942,1.970997,4.8977,A
373,1515,0.3516734562594855,13.316088,12.058,1502.942,0.990748,1.970997,3.3626,A
373,1515,0.3516734562594855,14.050919,5.1823,1509.8177,0.992855,1.970997,3.3099,A
373,1515,,16.499932,6.2535,1508.7465,0.99698,1.970997,1.8942,A
373,1515,0.3516734562594855,17.768944,2.8726,1512.1274,0.998067,1.970997,1.5616,A
373,1515,0.3516734562594855,18.00483,5.9894,1509.0106,0.998221,1.970997,1.7986,A
373,1515,0.3516734562594855,18.195268,3.6025,1511.3975,0.998336,1.970997,0.8894,A
373,1515,0.3516734562594855,18.576907,3.4093,1511.5907,0.998545,1.970997,1.0026,A
373,1515,0.3516734562594855,19.210805,2.4715,1512.5285,0.998836,1.970997,0.9655,A
374,1848,0.4781974884598971,0.433348,1528.139,319.861,0.187164,1.4495,34.4961,A
374,1848,0.4781974884598971,1.73433,816.0835,1031.9165,0.563668,1.4495,16.6335,A
374,1848,0.4781974884598971,2.331212,611.2575,1236.7425,0.672013,1.4495,26.5775,A
374,1848,0.4781974884598971,3.123095,422.0894,1425.9106,0.775405,1.4495,17.2329,A
374,1848,0.4781974884598971,3.194544,473.8426,1374.1574,0.782949,1.4495,27.0805,A
374,1848,0.4781974884598971,3.692647,314.0067,1533.9933,0.828953,1.4495,12.1221,A
374,1848,0.4781974884598971,3.739326,306.6127,1541.3873,0.832728,1.4495,13.7136,A
374,1848,0.4781974884598971,4.361607,218.6078,1629.3922,0.875781,1.4495,10.2612,A
374,1848,0.4781974884598971,4.42524,209.5806,1638.4194,0.879504,1.4495,15.8747,A
374,1848,0.4781974884598971,5.12707,160.9172,1687.0828,0.913857,1.4495,7.7185,A
374,1848,0.4781974884598971,6.567597,82.2121,1765.7879,0.956744,1.4495,6.1634,A
374,1848,0.4781974884598971,7.893328,41.5411,1806.4589,0.977053,1.4495,7.6743,A
374,1848,0.4781974884598971,9.612889,20.252,1827.748,0.989917,1.4495,2.4796,A
374,1848,0.4781974884598971,9.613583,16.4773,1831.5227,0.98992,1.4495,5.3655,A
374,1848,0.4781974884598971,11.563063,11.4006,1836.5994,0.996032,1.4495,1.6365,A
374,1848,0.4781974884598971,12.191732,5.8154,1842.1846,0.997062,1.4495,2.5293,A
374,1848,0.4781974884598971,12.229961,7.6614,1840.3386,0.997115,1.4495,3.4583,A
374,1848,0.4781974884598971,12.944831,3.9992,1844.0008,0.997951,1.4495,1.3115,A
374,1848,0.4781974884598971,15.3746,0.686,1847.314,0.999359,1.4495,0.8285,A
374,1848,0.4781974884598971,15.544814,0.3511,1847.6489,0.999409,1.4495,1.4616,A
374,1848,0.4781974884598971,16.377682,0.0,1848.0,0.999603,1.4495,0.9646,A
374,1848,0.4781974884598971,17.161369,0.0,1848.0,0.999727,1.4495,0.7048,A
374,1848,0.4781974884598971,17.253019,1.1839,1846.8161,0.999739,1.4495,0.7383,A
374,1848,0.4781974884598971,18.132886,0.0441,1847.9559,0.999829,1.4495,0.4478,A
374,1848,0.4781974884598971,18.238593,0.2535,1847.7465,0.999837,1.4495,0.7439,A
374,1848,0.4781974884598971,19.944127,0.8301,1847.1699,0.999928,1.4495,0.4546,A
375,3587,0.10589898502762671,1.075859,3288.3465,298.6535,0.107682,6.545362,74.9407,A
375,3587,0.10589898502762671,1.987803,2873.9029,713.0971,0.189826,6.545362,72.4955,A
375,3587,0.10589898502762671,3.408127,2472.5044,1114.4956,0.302963,6.545362,74.8311,A
375,3587,0.10589898502762671,3.456477,2531.118,1055.882,0.306523,6.545362,72.6978,A
375,3587,0.10589898502762671,3.612192,2524.2058,1062.7942,0.317865,6.545362,43.6703,A
375,3587,0.10589898502762671,4.269909,2237.1707,1349.8293,0.36376,6.545362,33.3548,A
375,3587,0.10589898502762671,7.984557,1533.7374,2053.2626,0.570682,6.545362,31.0981,A
375,3587,0.10589898502762671,9.130095,1332.2179,2254.7821,0.619728,6.545362,36.7401,A
375,3587,0.10589898502762671,9.794589,1209.051,2377.949,0.645567,6.545362,46.5474,A
375,3587,0.10589898502762671,10.060915,1213.2991,2373.7009,0.655424,6.545362,42.9961,A
375,3587,0.10589898502762671,10.236213,1166.0493,2420.9507,0.661762,6.545362,44.8535,A
375,3587,0.10589898502762671,11.057197,1119.0593,2467.9407,0.689927,6.545362,29.3457,A
375,3587,0.10589898502762671,11.934539,1009.6848,2577.3152,0.717438,6.545362,23.7787,A
375,3587,0.10589898502762671,12.949191,905.5721,2681.4279,0.746225,6.545362,15.8135,A
375,3587,0.10589898502762671,13.1524,901.2602,2685.7398,0.751628,6.545362,33.6145,A
375,3587,0.10589898502762671,13.614617,794.347,2792.653,0.763492,6.545362,37.7199,A
375,3587,0.10589898502762671,13.901312,,,0.770565,6.545362,39.8512,A
375,3587,0.10589898502762671,14.702989,765.5301,2821.4699,0.789239,6.545362,26.8421,A
375,3587,0.10589898502762671,15.702343,641.9732,2945.0268,0.810404,6.545362,37.2306,A
375,3587,0.10589898502762671,15.929901,626.9343,2960.0657,0.814919,6.545362,18.0983,A
375,3587,0.10589898502762671,16.724892,650.4368,2936.5632,0.829863,6.545362,25.0591,A
375,3587,0.10589898502762671,17.090687,593.0117,2993.9883,0.836327,6.545362,17.2946,A
375,3587,0.10589898502762671,17.446978,581.979,3005.021,0.842388,6.545362,16.3605,A
376,3339,0.4532995862082672,1.833697,1499.0701,1839.9299,0.56448,1.529115,46.9393,D
376,3339,0.4532995862082672,3.003135,842.787,2496.213,0.743678,1.529115,26.5,D
376,3339,0.4532995862082672,3.381799,768.8857,2570.1143,0.784106,1.529115,37.6712,D
376,3339,0.4532995862082672,4.614239,360.8063,2978.1937,0.876515,1.529115,22.8801,D
376,3339,0.4532995862082672,5.185474,367.0843,2971.9157,0.904685,1.529115,26.3413,D
376,3339,0.4532995862082672,,229.2173,3109.7827,0.934468,1.529115,11.0301,D
376,3339,0.4532995862082672,7.474095,109.6326,3229.3674,0.966224,1.529115,15.122,D
376,3339,0.4532995862082672,10.229354,23.8998,3315.1002,0.990313,1.529115,4.8743,D
376,3339,0.4532995862082672,10.979046,15.8574,3323.1426,0.993104,1.529115,5.3838,D
376,3339,0.4532995862082672,11.732582,,,0.995099,1.529115,2.7285,D
376,3339,0.4532995862082672,11.827465,19.2338,3319.7662,0.995306,1.529115,4.9876,D
376,3339,0.4532995862082672,13.040396,5.2129,3333.7871,0.997291,1.529115,4.4458,D
376,3339,0.4532995862082672,15.510839,0.0,3339.0,0.999116,1.529115,2.2119,D
376,3339,0.4532995862082672,16.738841,2.0224,3336.9776,0.999493,1.529115,1.4513,D
376,3339,0.4532995862082672,16.753359,2.9053,3336.0947,0.999497,1.529115,1.2292,D
376,3339,0.4532995862082672,17.116334,3.6429,3335.3571,0.999573,1.529115,1.0092,D
376,3339,0.4532995862082672,17.403674,0.197,3338.803,0.999625,1.529115,1.0281,D
377,835,0.31764948681962124,1.153848,552.7981,282.2019,0.306857,2.182113,28.2316,A
377,835,,3.693487,263.9933,571.0067,0.690635,2.182113,13.6186,A
377,835,0.31764948681962124,3.785821,299.2559,535.7441,0.699577,2.182113,19.9418,A
377,835,0.31764948681962124,4.213613,193.1504,641.8496,0.737749,2.182113,19.8792,A
377,835,0.31764948681962124,4.285675,210.0481,624.9519,0.743684,2.182113,18.2011,A
377,835,0.31764948681962124,4.428436,176.299,658.701,0.755047,2.182113,18.2604,A
377,835,0.31764948681962124,5.274623,148.4999,686.5001,0.812782,2.182113,10.7528,A
377,835,0.31764948681962124,6.041054,147.4458,687.5542,0.853237,2.182113,15.9818,A
377,835,0.31764948681962124,7.561396,62.2253,772.7747,0.909452,2.182113,8.0394,A
377,835,0.31764948681962124,,39.504,795.496,0.935607,2.182113,10.2441,A
377,835,0.31764948681962124,9.48073,46.143,788.857,0.950785,2.182113,8.7043,A
377,835,0.31764948681962124,9.731604,38.692,796.308,0.954554,2.182113,3.846,A
377,835,0.31764948681962124,10.070719,31.2538,803.7462,0.959195,2.182113,8.5588,A
377,835,0.31764948681962124,10.977978,6.1361,828.8639,0.969412,2.182113,7.5622,A
377,835,0.31764948681962124,,23.3911,811.6089,0.979009,2.182113,4.6309,A
377,835,0.31764948681962124,13.425014,10.7062,824.2938,0.98594,2.182113,4.3964,A
377,835,0.31764948681962124,14.670034,3.7916,831.2084,0.990533,2.182113,4.0309,A
377,835,0.31764948681962124,16.18658,5.2525,829.7475,0.994152,2.182113,1.1491,A
377,835,0.31764948681962124,16.335582,8.5337,826.4663,0.994422,2.182113,3.086,A
377,835,0.31764948681962124,17.002726,3.1853,831.8147,0.995488,2.182113,2.1883,A
377,835,,17.069085,2.0325,832.9675,0.995582,2.182113,2.5517,A
377,835,0.31764948681962124,17.24741,3.5552,831.4448,0.995825,2.182113,1.9432,A
377,835,0.31764948681962124,17.828367,3.5704,831.4296,0.996529,2.182113,1.7546,A
377,835,0.31764948681962124,18.878086,3.0356,831.9644,0.997513,2.182113,2.014,A
377,835,0.31764948681962124,19.086148,1.5985,833.4015,0.997672,2.182113,1.4047,A
377,835,0.31764948681962124,19.933585,2.9426,832.0574,0.998221,2.182113,1.1843,A
378,1395,0.3274720618381133,0.986642,987.5105,407.4895,0.276097,2.116661,25.4425,C
378,1395,0.3274720618381133,1.119791,925.1005,469.8995,0.306983,2.116661,23.6473,C
378,1395,0.3274720618381133,2.312069,638.0682,756.9318,0.530993,2.116661,31.7978,C
378,1395,0.3274720618381133,2.468187,613.0128,781.9872,0.554368,2.116661,18.0294,C
378,1395,0.3274720618381133,2.94441,503.7218,891.2782,0.618716,2.116661,20.9505,C
378,1395,0.3274720618381133,3.129862,499.2955,895.7045,0.641183,2.116661,17.3291,C
378,1395,0.3274720618381133,3.570051,,,0.689351,2.116661,15.3763,C
378,1395,0.3274720618381133,4.796466,276.0836,1118.9164,0.792102,2.116661,19.1943,C
378,1395,0.3274720618381133,6.659716,151.6858,1243.3142,0.887057,2.116661,6.8463,C
378,1395,0.3274720618381133,6.708613,157.7136,1237.2864,0.888851,2.116661,16.0494,C
378,1395,0.3274720618381133,6.787273,141.1018,1253.8982,0.891678,2.116661,12.861,C
378,1395,0.3274720618381133,9.434317,80.9171,1314.0829,0.954474,2.116661,10.5866,C
378,1395,0.3274720618381133,11.22628,34.5385,1360.4615,0.974683,2.116661,4.2373,C
378,1395,0.3274720618381133,11.366034,40.1884,1354.8116,0.975816,2.116661,7.0246,C
378,1395,0.3274720618381133,11.822136,23.3717,1371.6283,0.979171,2.116661,4.9623,C
378,1395,0.3274720618381133,14.189246,13.042,1381.958,0.990406,2.116661,2.1102,C
378,1395,0.3274720618381133,14.348758,8.448,1386.552,0.990894,2.116661,4.464,C
378,1395,0.3274720618381133,15.459695,10.4269,1384.5731,0.993671,2.116661,3.7504,C
378,1395,0.3274720618381133,16.774202,5.6253,1389.3747,0.995885,2.116661,1.8471,C
378,1395,0.3274720618381133,18.12395,9.0716,1385.9284,0.997355,2.116661,2.72,C
378,1395,0.3274720618381133,18.529309,2.3715,1392.6285,0.997684,2.116661,2.272,C
378,1395,0.3274720618381133,18.670099,0.5909,1394.4091,0.997788,2.116661,1.4171,C
378,1395,0.3274720618381133,19.721048,2.1218,1392.8782,0.998432,2.116661,1.093,C
379,4046,0.32582487868952265,0.049773,4017.7202,28.2798,0.016086,2.127361,80.194,E
379,4046,0.32582487868952265,0.057866,3912.8265,133.1735,0.018678,2.127361,87.2438,E
379,4046,0.32582487868952265,1.439303,2446.5807,1599.4193,0.374348,2.127361,25.6354,E
379,4046,0.32582487868952265,1.716226,2292.6082,1753.3918,0.428327,2.127361,33.0554,E
379,4046,0.32582487868952265,1.937872,2112.25,1933.75,0.468157,2.127361,42.839,E
379,4046,0.32582487868952265,2.109021,1907.3953,2138.6047,0.497003,2.127361,60.8043,E
379,4046,0.32582487868952265,3.053254,1467.5164,2578.4836,0.630212,2.127361,51.7693,E
379,4046,0.32582487868952265,4.276572,989.4601,3056.5399,0.751773,2.127361,21.7128,E
379,4046,0.32582487868952265,4.870952,826.9911,3219.0089,0.795478,2.127361,18.4749,E
379,4046,0.32582487868952265,5.139197,777.516,3268.484,0.812594,2.127361,36.7527,E
379,4046,0.32582487868952265,6.770242,486.8796,3559.1204,0.88985,2.127361,21.9855,E
379,4046,0.32582487868952265,8.544171,,,0.938203,2.127361,17.8169,E
379,4046,0.32582487868952265,9.109804,208.5155,3837.4845,0.948604,2.127361,18.8792,E
379,4046,0.32582487868952265,9.844962,181.8444,3864.1556,0.959552,2.127361,9.1052,E
379,4046,0.32582487868952265,9.93635,148.672,3897.328,0.960738,2.127361,8.022,E
379,4046,0.32582487868952265,9.992712,135.5433,3910.4567,0.961453,2.127361,16.9724,E
379,4046,0.32582487868952265,10.003506,160.0074,3885.9926,0.961588,2.127361,7.6267,E
379,4046,0.32582487868952265,10.323829,149.1664,3896.8336,0.965395,2.127361,6.9597,E
379,4046,0.32582487868952265,10.433853,148.0145,3897.9855,0.966614,2.127361,9.0315,E
379,4046,0.32582487868952265,11.418982,83.4011,3962.5989,0.97578,2.127361,8.0861,E
379,4046,0.32582487868952265,12.241264,63.568,3982.432,0.981473,2.127361,6.4168,E
379,4046,0.32582487868952265,12.259533,73.2615,3972.7385,0.981583,2.127361,10.7181,E
379,4046,0.32582487868952265,,72.8588,3973.1412,0.984065,2.127361,11.8302,E
379,4046,0.32582487868952265,12.859641,59.194,3986.806,0.984854,2.127361,5.4766,E
379,4046,0.32582487868952265,13.310539,41.9337,4004.0663,0.986923,2.127361,9.324,E
379,4046,0.32582487868952265,15.004106,26.6457,4019.3543,0.992469,2.127361,3.0042,E
379,4046,0.32582487868952265,15.231894,31.7022,4014.2978,0.993008,2.127361,3.2919,E
379,4046,0.32582487868952265,15.457992,31.8325,4014.1675,0.993504,2.127361,5.2041,E
379,4046,0.32582487868952265,16.323867,24.0315,4021.9685,0.995101,2.127361,6.6764,E
379,4046,0.32582487868952265,16.705995,17.1971,4028.8029,0.995675,2.127361,6.0633,E
379,4046,0.32582487868952265,17.18148,12.9334,4033.0666,0.996295,2.127361,2.3692,E
379,4046,0.32582487868952265,17.817475,7.2572,4038.7428,0.996989,2.127361,2.5819,E
379,4046,0.32582487868952265,19.053249,1.9465,4044.0535,0.997987,2.127361,4.1263,E
380,1351,0.18447614885179126,0.433061,1141.2332,209.7668,0.076782,3.757381,52.0256,C
380,1351,0.18447614885179126,0.487967,1192.8591,158.1409,0.086086,3.757381,18.5844,C
380,1351,0.18447614885179126,2.163586,880.6538,470.3462,0.329097,3.757381,24.5091,C
380,1351,0.18447614885179126,2.845952,802.3278,548.6722,0.408451,3.757381,23.4656,C
380,1351,0.18447614885179126,3.601588,689.2269,661.7731,0.485421,3.757381,24.1057,C
380,1351,0.18447614885179126,3.908832,629.5705,721.4295,0.513776,3.757381,28.8821,C
380,1351,0.18447614885179126,4.09958,672.001,678.999,0.530588,3.757381,25.5292,C
380,1351,0.18447614885179126,4.981684,526.9742,824.0258,0.601083,3.757381,12.0423,C
380,1351,0.18447614885179126,4.982414,569.2774,781.7226,0.601137,3.757381,21.1616,C
380,1351,0.18447614885179126,6.665604,398.2963,952.7037,0.707604,3.757381,22.2494,C
380,1351,0.18447614885179126,8.450872,279.7209,1071.2791,0.78965,3.757381,16.939,C
380,1351,0.18447614885179126,10.2808,204.592,1146.408,0.849916,3.757381,19.5375,C
380,1351,0.18447614885179126,10.45642,199.9965,1151.0035,0.854701,3.757381,12.5899,C
380,1351,0.18447614885179126,10.545876,186.2801,1164.7199,0.857079,3.757381,7.1223,C
380,1351,0.18447614885179126,,121.4054,1229.5946,0.903993,3.757381,8.9391,C
380,1351,0.18447614885179126,13.843379,103.7852,1247.2148,0.922212,3.757381,6.5165,C
380,1351,0.18447614885179126,13.98644,105.6707,1245.3293,0.924238,3.757381,7.5901,C
380,1351,0.18447614885179126,14.458469,99.3601,1251.6399,0.930557,3.757381,8.3502,C
380,1351,0.18447614885179126,16.043901,82.2908,1268.7092,0.948166,3.757381,9.8465,C
380,1351,0.18447614885179126,16.206697,59.6082,1291.3918,0.9497,3.757381,6.794,C
380,1351,0.18447614885179126,16.763548,65.1877,1285.8123,0.954611,3.757381,10.8387,C
380,1351,0.18447614885179126,17.346405,54.993,1296.007,0.959238,3.757381,5.9335,C
380,1351,0.18447614885179126,17.784216,48.3783,1302.6217,0.9624,3.757381,4.5396,C
380,1351,0.18447614885179126,18.845895,50.4225,1300.5775,0.969088,3.757381,4.3224,C
380,1351,0.18447614885179126,19.860793,38.2791,1312.7209,0.974366,3.757381,8.4423,C
381,2187,0.4708408168847569,0.109966,2032.5804,154.4196,0.050459,1.472148,43.8107,A
381,2187,0.4708408168847569,0.322129,1902.1349,284.8651,0.140729,1.472148,44.7295,A
381,2187,0.4708408168847569,0.84487,1480.7752,706.2248,0.328203,1.472148,29.2539,A
381,2187,0.4708408168847569,1.089684,1295.2376,891.7624,0.401344,1.472148,24.5417,A
381,2187,0.4708408168847569,2.130273,790.5151,1396.4849,0.63323,1.472148,33.9859,A
381,2187,0.4708408168847569,2.549002,669.4519,1517.5481,0.698858,1.472148,18.2279,A
381,2187,0.4708408168847569,4.032628,319.3013,1867.6987,0.850241,1.472148,23.1665,A
381,2187,0.4708408168847569,5.95027,127.9474,2059.0526,0.939289,1.472148,8.1083,A
381,2187,0.4708408168847569,6.665752,80.4006,2106.5994,0.956653,1.472148,10.8337,A
381,2187,0.4708408168847569,7.136365,88.973,2098.027,0.965268,1.472148,9.9694,A
381,2187,0.4708408168847569,7.183625,60.2368,2126.7632,0.966032,1.472148,8.6677,A
381,2187,0.4708408168847569,7.537098,59.1525,2127.8475,0.97124,1.472148,11.8708,A
381,2187,0.4708408168847569,7.820495,49.2883,2137.7117,0.974833,1.472148,6.4978,A
381,2187,0.4708408168847569,9.35359,27.7825,2159.2175,0.987772,1.472148,7.1535,A
381,2187,0.4708408168847569,9.416866,24.4317,2162.5683,0.988131,1.472148,3.4096,A
381,2187,0.4708408168847569,9.673554,23.3384,2163.6616,0.989482,1.472148,4.0153,A
381,2187,0.4708408168847569,9.698017,,,0.989603,1.472148,3.0774,A
381,2187,0.4708408168847569,9.849586,18.8689,2168.1311,0.990319,1.472148,5.0782,A
381,2187,0.4708408168847569,10.138676,11.8863,2175.1137,0.991551,1.472148,4.8929,A
381,2187,0.4708408168847569,10.164814,14.1448,2172.8552,0.991654,1.472148,4.0736,A
381,2187,0.4708408168847569,10.560346,12.9511,2174.0489,0.993072,1.472148,4.7493,A
381,2187,0.4708408168847569,13.22455,4.7887,2182.2113,0.998024,1.472148,2.8431,A
381,2187,0.4708408168847569,13.237549,3.9064,2183.0936,0.998036,1.472148,2.6457,A
381,2187,0.4708408168847569,13.456102,5.8661,2181.1339,0.998228,1.472148,1.46,A
381,2187,0.4708408168847569,14.190414,0.6864,2186.3136,0.998746,1.472148,1.3586,A
381,2187,0.4708408168847569,15.095142,,,0.999181,1.472148,1.1781,A
381,2187,0.4708408168847569,15.837527,0.0,2187.0,0.999423,1.472148,0.7909,A
381,2187,0.4708408168847569,16.29811,0.8723,2186.1277,0.999535,1.472148,0.8684,A
381,2187,0.4708408168847569,17.037955,0.2981,2186.7019,0.999672,1.472148,0.6252,A
381,2187,0.4708408168847569,17.460812,0.0,2187.0,0.999731,1.472148,1.147,A
381,2187,0.4708408168847569,17.939617,,,0.999785,1.472148,0.8791,A
381,2187,0.4708408168847569,17.985505,0.8602,2186.1398,0.99979,1.472148,0.9217,A
381,2187,0.4708408168847569,19.915366,0.3564,2186.6436,0.999915,1.472148,0.6119,A
382,2431,0.47630770818396745,0.235595,2113.7353,317.2647,0.106148,1.455251,49.1042,C
382,2431,0.47630770818396745,2.084482,972.865,1458.135,0.629483,1.455251,33.2632,C
382,2431,0.47630770818396745,4.204137,348.9162,2082.0838,0.864998,1.455251,15.7078,C
382,2431,0.47630770818396745,4.52155,275.3231,2155.6769,0.88394,1.455251,9.4116,C
382,2431,0.47630770818396745,5.488595,185.9175,2245.0825,0.926778,1.455251,7.6748,C
382,2431,0.47630770818396745,5.522738,186.3976,2244.6024,0.927959,1.455251,12.1801,C
382,2431,0.47630770818396745,5.667722,163.9922,2267.0078,0.932766,1.455251,8.6615,C
382,2431,0.47630770818396745,6.184342,133.9218,2297.0782,0.947432,1.455251,6.8309,C
382,2431,0.47630770818396745,6.871085,97.7058,2333.2942,0.962098,1.455251,7.3167,C
382,2431,0.47630770818396745,7.254238,90.344,2340.656,0.968421,1.455251,10.8826,C
382,2431,0.47630770818396745,9.187529,32.4022,2398.5978,0.987426,1.455251,3.1681,C
382,2431,0.47630770818396745,9.20849,34.2022,2396.7978,0.98755,1.455251,5.2165,C
382,2431,0.47630770818396745,10.791004,9.1361,2421.8639,0.994141,1.455251,5.0045,C
382,2431,0.47630770818396745,11.058347,12.5337,2418.4663,0.994842,1.455251,2.7193,C
382,2431,0.47630770818396745,12.717889,4.2542,2426.7458,0.99766,1.455251,1.9125,C
382,2431,0.47630770818396745,13.066608,8.45,2422.55,0.998018,1.455251,3.0383,C
382,2431,0.47630770818396745,14.238369,0.1639,2430.8361,0.998866,1.455251,1.9096,C
382,2431,0.47630770818396745,15.729637,0.0,2431.0,0.999443,1.455251,1.5107,C
382,2431,0.47630770818396745,17.40467,0.0,2431.0,0.999749,1.455251,0.6165,C
382,2431,0.47630770818396745,17.463547,0.3307,2430.6693,0.999756,1.455251,1.153,C
382,2431,0.47630770818396745,19.847998,0.0,2431.0,0.999922,1.455251,0.2798,C
383,4246,0.3313870970962765,0.056858,4102.7431,143.2569,0.018666,2.091654,55.0262,A
383,4246,0.3313870970962765,0.146262,4019.4924,226.5076,0.047314,2.091654,49.8603,A
383,4246,0.3313870970962765,1.798628,2311.182,1934.818,0.449012,2.091654,55.4703,A
383,4246,0.3313870970962765,2.562069,1825.4046,2420.5954,0.572173,2.091654,48.4138,A
383,4246,0.3313870970962765,3.460147,1351.7822,2894.2178,0.6823,2.091654,22.4948,A
383,4246,0.3313870970962765,5.941577,606.256,3639.744,0.860398,2.091654,34.7365,A
383,4246,0.3313870970962765,6.039004,577.1997,3668.8003,0.864833,2.091654,23.4548,A
383,4246,0.3313870970962765,6.12144,575.1047,3670.8953,0.868476,2.091654,29.8801,A
383,4246,0.3313870970962765,6.551123,475.1834,3770.8166,0.885932,2.091654,18.9115,A
383,4246,0.3313870970962765,6.836547,448.0972,3797.9028,0.896226,2.091654,15.9854,A
383,4246,0.3313870970962765,8.245385,304.8535,3941.1465,0.934938,2.091654,10.1599,A
383,4246,0.3313870970962765,8.9145,221.3659,4024.6341,0.947877,2.091654,11.5222,A
383,4246,0.3313870970962765,9.446107,156.1843,4089.8157,0.956296,2.091654,20.3439,A
383,4246,0.3313870970962765,10.75274,112.3848,4133.6152,0.971655,2.091654,12.7034,A
383,4246,0.3313870970962765,11.211454,97.292,4148.708,0.975653,2.091654,13.2461,A
383,4246,0.3313870970962765,12.301624,61.0677,4184.9323,0.983035,2.091654,12.3788,A
383,4246,0.3313870970962765,12.798077,61.6595,4184.3405,0.985608,2.091654,4.526,A
383,4246,0.3313870970962765,14.780631,34.6672,4211.3328,0.992539,2.091654,3.7411,A
383,4246,0.3313870970962765,15.877613,13.3105,4232.6895,0.994813,2.091654,6.7013,A
383,4246,0.3313870970962765,16.111692,12.2369,4233.7631,0.9952,2.091654,4.8058,A
383,4246,0.3313870970962765,16.226926,32.0507,4213.9493,0.99538,2.091654,5.0262,A
383,4246,0.3313870970962765,16.410225,14.7226,4231.2774,0.995652,2.091654,3.9856,A
383,4246,0.3313870970962765,17.61457,,,0.997083,2.091654,4.6258,A
383,4246,0.3313870970962765,18.242313,12.5146,4233.4854,0.997631,2.091654,3.2263,A
383,4246,0.3313870970962765,18.678564,6.3435,4239.6565,0.99795,2.091654,3.9126,A
383,4246,0.3313870970962765,19.165259,4.2087,4241.7913,0.998255,2.091654,4.0615,A
383,4246,0.3313870970962765,19.473239,4.8966,4241.1034,0.998424,2.091654,2.9659,A
383,4246,0.3313870970962765,19.890243,4.7286,4241.2714,0.998628,2.091654,2.4833,A
384,2927,0.4025402266737266,2.740939,995.3566,1931.6434,0.668238,1.721933,28.1587,D
384,2927,0.4025402266737266,4.20866,543.8275,2383.1725,0.816246,1.721933,26.293,D
384,2927,0.4025402266737266,4.240783,545.5124,2381.4876,0.818606,1.721933,12.114,D
384,2927,0.4025402266737266,4.829349,455.2244,2471.7756,0.856871,1.721933,30.4815,D
384,2927,0.4025402266737266,4.887912,418.4686,2508.5314,0.860205,1.721933,16.1005,D
384,2927,0.4025402266737266,5.956096,285.3844,2641.6156,0.909061,1.721933,18.3322,D
